escenario,clasificador,n_muestra,n_total,replica,riesgo_verdadero,riesgo_cv_mean,riesgo_cv_std,brecha_bayes
Balanceado_DistintaCov,LDA,50,100,14,,0.29,0.03741657386773941,0.013499999999999956
Balanceado_DistintaCov,QDA,50,100,14,,0.33999999999999997,0.05830951894845301,0.06349999999999995
Balanceado_DistintaCov,KNN-1,50,100,14,,0.31,0.07348469228349531,0.033499999999999974
Balanceado_DistintaCov,KNN-5,50,100,14,,0.36,0.048989794855663536,0.08349999999999996
Balanceado_DistintaCov,KNN-21,50,100,14,,0.32,0.050990195135927854,0.04349999999999998
Balanceado_DistintaCov,GB,50,100,14,,0.28,0.0678232998312527,0.003500000000000003
Balanceado_DistintaCov,Bayes,50,100,15,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,50,100,15,,0.32999999999999996,0.132664991614216,0.053499999999999936
Balanceado_DistintaCov,LDA,50,100,15,,0.31999999999999995,0.11661903789690597,0.04349999999999993
Balanceado_DistintaCov,QDA,50,100,15,,0.32,0.132664991614216,0.04349999999999998
Balanceado_DistintaCov,KNN-1,50,100,15,,0.37,0.050990195135927834,0.09349999999999997
Balanceado_DistintaCov,KNN-5,50,100,15,,0.41,0.058309518948453015,0.13349999999999995
Balanceado_DistintaCov,KNN-21,50,100,15,,0.37,0.08717797887081345,0.09349999999999997
Balanceado_DistintaCov,GB,50,100,15,,0.27999999999999997,0.116619037896906,0.0034999999999999476
Balanceado_DistintaCov,Bayes,50,100,16,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,50,100,16,,0.25,0.08366600265340757,-0.026500000000000024
Balanceado_DistintaCov,LDA,50,100,16,,0.24000000000000005,0.10677078252031312,-0.03649999999999998
Balanceado_DistintaCov,QDA,50,100,16,,0.27,0.0678232998312527,-0.006500000000000006
Balanceado_DistintaCov,KNN-1,50,100,16,,0.29,0.07348469228349536,0.013499999999999956
Balanceado_DistintaCov,KNN-5,50,100,16,,0.22000000000000003,0.05099019513592786,-0.056499999999999995
Balanceado_DistintaCov,KNN-21,50,100,16,,0.22000000000000003,0.08717797887081347,-0.056499999999999995
Balanceado_DistintaCov,GB,50,100,16,,0.21000000000000002,0.11575836902790225,-0.0665
Balanceado_DistintaCov,Bayes,50,100,17,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,50,100,17,,0.25999999999999995,0.07999999999999999,-0.01650000000000007
Balanceado_DistintaCov,LDA,50,100,17,,0.27999999999999997,0.13638181696985854,0.0034999999999999476
Balanceado_DistintaCov,QDA,50,100,17,,0.27999999999999997,0.08124038404635962,0.0034999999999999476
Balanceado_DistintaCov,KNN-1,50,100,17,,0.35000000000000003,0.07745966692414831,0.07350000000000001
Balanceado_DistintaCov,KNN-5,50,100,17,,0.32,0.07483314773547885,0.04349999999999998
Balanceado_DistintaCov,KNN-21,50,100,17,,0.27999999999999997,0.09273618495495704,0.0034999999999999476
Balanceado_DistintaCov,GB,50,100,17,,0.21000000000000002,0.07348469228349536,-0.0665
Balanceado_DistintaCov,Bayes,50,100,18,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,50,100,18,,0.27999999999999997,0.15033296378372912,0.0034999999999999476
Balanceado_DistintaCov,LDA,50,100,18,,0.27,0.15684387141358122,-0.006500000000000006
Balanceado_DistintaCov,QDA,50,100,18,,0.32,0.11661903789690603,0.04349999999999998
Balanceado_DistintaCov,KNN-1,50,100,18,,0.37,0.08124038404635961,0.09349999999999997
Balanceado_DistintaCov,KNN-5,50,100,18,,0.27999999999999997,0.12083045973594572,0.0034999999999999476
Balanceado_DistintaCov,KNN-21,50,100,18,,0.26,0.16852299546352717,-0.016500000000000015
Balanceado_DistintaCov,GB,50,100,18,,0.27999999999999997,0.16911534525287764,0.0034999999999999476
Balanceado_DistintaCov,Bayes,50,100,19,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,50,100,19,,0.33999999999999997,0.1319090595827292,0.06349999999999995
Balanceado_DistintaCov,LDA,50,100,19,,0.32999999999999996,0.09797958971132713,0.053499999999999936
Balanceado_DistintaCov,QDA,50,100,19,,0.38,0.09797958971132713,0.10349999999999998
Balanceado_DistintaCov,KNN-1,50,100,19,,0.38,0.039999999999999994,0.10349999999999998
Balanceado_DistintaCov,KNN-5,50,100,19,,0.3,0.06324555320336758,0.023499999999999965
Balanceado_DistintaCov,KNN-21,50,100,19,,0.33999999999999997,0.12409673645990858,0.06349999999999995
Balanceado_DistintaCov,GB,50,100,19,,0.30999999999999994,0.09695359714832658,0.03349999999999992
Balanceado_DistintaCov,Bayes,100,200,0,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,0,,0.26,0.033911649915626375,-0.016500000000000015
Balanceado_DistintaCov,LDA,100,200,0,,0.255,0.04582575694955844,-0.02150000000000002
Balanceado_DistintaCov,QDA,100,200,0,,0.26,0.033911649915626375,-0.016500000000000015
Balanceado_DistintaCov,KNN-1,100,200,0,,0.35,0.07245688373094719,0.07349999999999995
Balanceado_DistintaCov,KNN-5,100,200,0,,0.27999999999999997,0.029154759474226494,0.0034999999999999476
Balanceado_DistintaCov,KNN-21,100,200,0,,0.24499999999999997,0.0367423461417477,-0.031500000000000056
Balanceado_DistintaCov,GB,100,200,0,,0.27,0.04847679857416329,-0.006500000000000006
Balanceado_DistintaCov,Bayes,100,200,1,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,1,,0.3,0.07905694150420946,0.023499999999999965
Balanceado_DistintaCov,LDA,100,200,1,,0.305,0.07810249675906653,0.02849999999999997
Balanceado_DistintaCov,QDA,100,200,1,,0.3,0.06519202405202651,0.023499999999999965
Balanceado_DistintaCov,KNN-1,100,200,1,,0.45499999999999996,0.050990195135927854,0.17849999999999994
Balanceado_DistintaCov,KNN-5,100,200,1,,0.355,0.08717797887081348,0.07849999999999996
Balanceado_DistintaCov,KNN-21,100,200,1,,0.3,0.09999999999999998,0.023499999999999965
Balanceado_DistintaCov,GB,100,200,1,,0.27999999999999997,0.08860022573334675,0.0034999999999999476
Balanceado_DistintaCov,Bayes,100,200,2,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,2,,0.27999999999999997,0.09137833441248533,0.0034999999999999476
Balanceado_DistintaCov,LDA,100,200,2,,0.25999999999999995,0.07348469228349536,-0.01650000000000007
Balanceado_DistintaCov,QDA,100,200,2,,0.275,0.09746794344808965,-0.0015000000000000013
Balanceado_DistintaCov,KNN-1,100,200,2,,0.335,0.053851648071345036,0.058499999999999996
Balanceado_DistintaCov,KNN-5,100,200,2,,0.2899999999999999,0.05385164807134503,0.013499999999999901
Balanceado_DistintaCov,KNN-21,100,200,2,,0.31,0.0768114574786861,0.033499999999999974
Balanceado_DistintaCov,GB,100,200,2,,0.27,0.08860022573334675,-0.006500000000000006
Balanceado_DistintaCov,Bayes,100,200,3,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,3,,0.29,0.06633249580710797,0.013499999999999956
Balanceado_DistintaCov,LDA,100,200,3,,0.265,0.04358898943540674,-0.01150000000000001
Balanceado_DistintaCov,QDA,100,200,3,,0.275,0.06519202405202648,-0.0015000000000000013
Balanceado_DistintaCov,KNN-1,100,200,3,,0.355,0.08573214099741125,0.07849999999999996
Balanceado_DistintaCov,KNN-5,100,200,3,,0.27999999999999997,0.08276472678623424,0.0034999999999999476
Balanceado_DistintaCov,KNN-21,100,200,3,,0.225,0.035355339059327376,-0.05150000000000002
Balanceado_DistintaCov,GB,100,200,3,,0.27999999999999997,0.08124038404635961,0.0034999999999999476
Balanceado_DistintaCov,Bayes,100,200,4,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,4,,0.34500000000000003,0.03999999999999999,0.0685
Balanceado_DistintaCov,LDA,100,200,4,,0.30999999999999994,0.05612486080160912,0.03349999999999992
Balanceado_DistintaCov,QDA,100,200,4,,0.3350000000000001,0.043588989435406726,0.05850000000000005
Balanceado_DistintaCov,KNN-1,100,200,4,,0.305,0.029154759474226483,0.02849999999999997
Balanceado_DistintaCov,KNN-5,100,200,4,,0.29500000000000004,0.05099019513592785,0.018500000000000016
Balanceado_DistintaCov,KNN-21,100,200,4,,0.33999999999999997,0.09695359714832658,0.06349999999999995
Balanceado_DistintaCov,GB,100,200,4,,0.29500000000000004,0.04301162633521313,0.018500000000000016
Balanceado_DistintaCov,Bayes,100,200,5,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,5,,0.3,0.07071067811865477,0.023499999999999965
Balanceado_DistintaCov,LDA,100,200,5,,0.275,0.06708203932499371,-0.0015000000000000013
Balanceado_DistintaCov,QDA,100,200,5,,0.28500000000000003,0.06633249580710798,0.008500000000000008
Balanceado_DistintaCov,KNN-1,100,200,5,,0.39,0.10559356040971439,0.11349999999999999
Balanceado_DistintaCov,KNN-5,100,200,5,,0.31999999999999995,0.07314369419163898,0.04349999999999993
Balanceado_DistintaCov,KNN-21,100,200,5,,0.32,0.06964194138592061,0.04349999999999998
Balanceado_DistintaCov,GB,100,200,5,,0.285,0.05830951894845301,0.008499999999999952
Balanceado_DistintaCov,Bayes,100,200,6,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,6,,0.24999999999999994,0.06892024376045108,-0.02650000000000008
Balanceado_DistintaCov,LDA,100,200,6,,0.25000000000000006,0.05244044240850759,-0.026499999999999968
Balanceado_DistintaCov,QDA,100,200,6,,0.24499999999999997,0.045825756949558406,-0.031500000000000056
Balanceado_DistintaCov,KNN-1,100,200,6,,0.345,0.033166247903554,0.06849999999999995
Balanceado_DistintaCov,KNN-5,100,200,6,,0.3,0.04472135954999579,0.023499999999999965
Balanceado_DistintaCov,KNN-21,100,200,6,,0.28500000000000003,0.06633249580710797,0.008500000000000008
Balanceado_DistintaCov,GB,100,200,6,,0.24500000000000002,0.06964194138592059,-0.0315
Balanceado_DistintaCov,Bayes,100,200,7,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,7,,0.3,0.03162277660168377,0.023499999999999965
Balanceado_DistintaCov,LDA,100,200,7,,0.325,0.0651920240520265,0.04849999999999999
Balanceado_DistintaCov,QDA,100,200,7,,0.29,0.051478150704935,0.013499999999999956
Balanceado_DistintaCov,KNN-1,100,200,7,,0.285,0.06041522986797283,0.008499999999999952
Balanceado_DistintaCov,KNN-5,100,200,7,,0.25999999999999995,0.048989794855663564,-0.01650000000000007
Balanceado_DistintaCov,KNN-21,100,200,7,,0.25,0.03535533905932741,-0.026500000000000024
Balanceado_DistintaCov,GB,100,200,7,,0.305,0.06595452979136461,0.02849999999999997
Balanceado_DistintaCov,Bayes,100,200,8,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,8,,0.275,0.05700877125495687,-0.0015000000000000013
Balanceado_DistintaCov,LDA,100,200,8,,0.30500000000000005,0.0764852927038918,0.028500000000000025
Balanceado_DistintaCov,QDA,100,200,8,,0.26,0.05147815070493498,-0.016500000000000015
Balanceado_DistintaCov,KNN-1,100,200,8,,0.355,0.06964194138592061,0.07849999999999996
Balanceado_DistintaCov,KNN-5,100,200,8,,0.25999999999999995,0.033911649915626375,-0.01650000000000007
Balanceado_DistintaCov,KNN-21,100,200,8,,0.3,0.07071067811865477,0.023499999999999965
Balanceado_DistintaCov,GB,100,200,8,,0.28,0.033166247903554,0.003500000000000003
Balanceado_DistintaCov,Bayes,100,200,9,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,9,,0.285,0.060415229867972875,0.008499999999999952
Balanceado_DistintaCov,LDA,100,200,9,,0.275,0.03872983346207416,-0.0015000000000000013
Balanceado_DistintaCov,QDA,100,200,9,,0.275,0.05244044240850758,-0.0015000000000000013
Balanceado_DistintaCov,KNN-1,100,200,9,,0.3,0.06123724356957946,0.023499999999999965
Balanceado_DistintaCov,KNN-5,100,200,9,,0.25999999999999995,0.03741657386773941,-0.01650000000000007
Balanceado_DistintaCov,KNN-21,100,200,9,,0.24,0.05385164807134503,-0.03650000000000003
Balanceado_DistintaCov,GB,100,200,9,,0.255,0.0640312423743285,-0.02150000000000002
Balanceado_DistintaCov,Bayes,100,200,10,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,10,,0.255,0.09000000000000001,-0.02150000000000002
Balanceado_DistintaCov,LDA,100,200,10,,0.275,0.0724568837309472,-0.0015000000000000013
Balanceado_DistintaCov,QDA,100,200,10,,0.27,0.07810249675906654,-0.006500000000000006
Balanceado_DistintaCov,KNN-1,100,200,10,,0.37,0.05787918451395111,0.09349999999999997
Balanceado_DistintaCov,KNN-5,100,200,10,,0.31500000000000006,0.043588989435406726,0.038500000000000034
Balanceado_DistintaCov,KNN-21,100,200,10,,0.28500000000000003,0.07999999999999999,0.008500000000000008
Balanceado_DistintaCov,GB,100,200,10,,0.27,0.05567764362830023,-0.006500000000000006
Balanceado_DistintaCov,Bayes,100,200,11,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,11,,0.27999999999999997,0.05338539126015657,0.0034999999999999476
Balanceado_DistintaCov,LDA,100,200,11,,0.275,0.035355339059327376,-0.0015000000000000013
Balanceado_DistintaCov,QDA,100,200,11,,0.29000000000000004,0.048989794855663564,0.013500000000000012
Balanceado_DistintaCov,KNN-1,100,200,11,,0.305,0.04847679857416328,0.02849999999999997
Balanceado_DistintaCov,KNN-5,100,200,11,,0.29500000000000004,0.018708286933869687,0.018500000000000016
Balanceado_DistintaCov,KNN-21,100,200,11,,0.2899999999999999,0.043588989435406726,0.013499999999999901
Balanceado_DistintaCov,GB,100,200,11,,0.295,0.05787918451395114,0.01849999999999996
Balanceado_DistintaCov,Bayes,100,200,12,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,12,,0.24499999999999997,0.04301162633521313,-0.031500000000000056
Balanceado_DistintaCov,LDA,100,200,12,,0.23500000000000001,0.040620192023179805,-0.04150000000000001
Balanceado_DistintaCov,QDA,100,200,12,,0.255,0.0484767985741633,-0.02150000000000002
Balanceado_DistintaCov,KNN-1,100,200,12,,0.335,0.0845576726264388,0.058499999999999996
Balanceado_DistintaCov,KNN-5,100,200,12,,0.30500000000000005,0.10416333327999827,0.028500000000000025
Balanceado_DistintaCov,KNN-21,100,200,12,,0.255,0.04847679857416327,-0.02150000000000002
Balanceado_DistintaCov,GB,100,200,12,,0.25999999999999995,0.06442049363362563,-0.01650000000000007
Balanceado_DistintaCov,Bayes,100,200,13,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,13,,0.27,0.10173494974687898,-0.006500000000000006
Balanceado_DistintaCov,LDA,100,200,13,,0.27,0.12786711852544422,-0.006500000000000006
Balanceado_DistintaCov,QDA,100,200,13,,0.28,0.10999999999999997,0.003500000000000003
Balanceado_DistintaCov,KNN-1,100,200,13,,0.375,0.04999999999999998,0.09849999999999998
Balanceado_DistintaCov,KNN-5,100,200,13,,0.265,0.08455767262643885,-0.01150000000000001
Balanceado_DistintaCov,KNN-21,100,200,13,,0.29000000000000004,0.07842193570679064,0.013500000000000012
Balanceado_DistintaCov,GB,100,200,13,,0.24500000000000002,0.1065363787633126,-0.0315
Balanceado_DistintaCov,Bayes,100,200,14,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,14,,0.265,0.06999999999999998,-0.01150000000000001
Balanceado_DistintaCov,LDA,100,200,14,,0.275,0.07905694150420947,-0.0015000000000000013
Balanceado_DistintaCov,QDA,100,200,14,,0.265,0.06999999999999998,-0.01150000000000001
Balanceado_DistintaCov,KNN-1,100,200,14,,0.325,0.05477225575051661,0.04849999999999999
Balanceado_DistintaCov,KNN-5,100,200,14,,0.32,0.04847679857416328,0.04349999999999998
Balanceado_DistintaCov,KNN-21,100,200,14,,0.25,0.06519202405202648,-0.026500000000000024
Balanceado_DistintaCov,GB,100,200,14,,0.25999999999999995,0.05147815070493502,-0.01650000000000007
Balanceado_DistintaCov,Bayes,100,200,15,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,15,,0.325,0.0632455532033676,0.04849999999999999
Balanceado_DistintaCov,LDA,100,200,15,,0.31500000000000006,0.058309518948453015,0.038500000000000034
Balanceado_DistintaCov,QDA,100,200,15,,0.34500000000000003,0.062048368229954284,0.0685
Balanceado_DistintaCov,KNN-1,100,200,15,,0.375,0.04183300132670381,0.09849999999999998
Balanceado_DistintaCov,KNN-5,100,200,15,,0.36,0.040620192023179805,0.08349999999999996
Balanceado_DistintaCov,KNN-21,100,200,15,,0.355,0.04,0.07849999999999996
Balanceado_DistintaCov,GB,100,200,15,,0.31999999999999995,0.039999999999999994,0.04349999999999993
Balanceado_DistintaCov,Bayes,100,200,16,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,16,,0.275,0.07416198487095663,-0.0015000000000000013
Balanceado_DistintaCov,LDA,100,200,16,,0.30000000000000004,0.08944271909999159,0.02350000000000002
Balanceado_DistintaCov,QDA,100,200,16,,0.27999999999999997,0.06964194138592059,0.0034999999999999476
Balanceado_DistintaCov,KNN-1,100,200,16,,0.33499999999999996,0.09300537618869138,0.05849999999999994
Balanceado_DistintaCov,KNN-5,100,200,16,,0.32999999999999996,0.060000000000000005,0.053499999999999936
Balanceado_DistintaCov,KNN-21,100,200,16,,0.255,0.06964194138592057,-0.02150000000000002
Balanceado_DistintaCov,GB,100,200,16,,0.25999999999999995,0.07516648189186453,-0.01650000000000007
Balanceado_DistintaCov,Bayes,100,200,17,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,17,,0.32999999999999996,0.04847679857416328,0.053499999999999936
Balanceado_DistintaCov,LDA,100,200,17,,0.31999999999999995,0.0640312423743285,0.04349999999999993
Balanceado_DistintaCov,QDA,100,200,17,,0.33499999999999996,0.05612486080160912,0.05849999999999994
Balanceado_DistintaCov,KNN-1,100,200,17,,0.38,0.04847679857416327,0.10349999999999998
Balanceado_DistintaCov,KNN-5,100,200,17,,0.34,0.04636809247747851,0.0635
Balanceado_DistintaCov,KNN-21,100,200,17,,0.34,0.08455767262643883,0.0635
Balanceado_DistintaCov,GB,100,200,17,,0.33499999999999996,0.0374165738677394,0.05849999999999994
Balanceado_DistintaCov,Bayes,100,200,18,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,18,,0.315,0.06442049363362565,0.03849999999999998
Balanceado_DistintaCov,LDA,100,200,18,,0.305,0.029154759474226483,0.02849999999999997
Balanceado_DistintaCov,QDA,100,200,18,,0.32,0.029154759474226483,0.04349999999999998
Balanceado_DistintaCov,KNN-1,100,200,18,,0.43000000000000005,0.048476798574163295,0.15350000000000003
Balanceado_DistintaCov,KNN-5,100,200,18,,0.355,0.048476798574163295,0.07849999999999996
Balanceado_DistintaCov,KNN-21,100,200,18,,0.285,0.02549509756796391,0.008499999999999952
Balanceado_DistintaCov,GB,100,200,18,,0.295,0.03999999999999999,0.01849999999999996
Balanceado_DistintaCov,Bayes,100,200,19,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,100,200,19,,0.32999999999999996,0.03999999999999999,0.053499999999999936
Balanceado_DistintaCov,LDA,100,200,19,,0.34500000000000003,0.048476798574163295,0.0685
Balanceado_DistintaCov,QDA,100,200,19,,0.355,0.06782329983125268,0.07849999999999996
Balanceado_DistintaCov,KNN-1,100,200,19,,0.4549999999999999,0.010000000000000009,0.17849999999999988
Balanceado_DistintaCov,KNN-5,100,200,19,,0.40499999999999997,0.08426149773176361,0.12849999999999995
Balanceado_DistintaCov,KNN-21,100,200,19,,0.35,0.01581138830084191,0.07349999999999995
Balanceado_DistintaCov,GB,100,200,19,,0.325,0.04183300132670378,0.04849999999999999
Balanceado_DistintaCov,Bayes,200,400,0,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,200,400,0,,0.29000000000000004,0.06294839156007084,0.013500000000000012
Balanceado_DistintaCov,LDA,200,400,0,,0.27999999999999997,0.05396758286230723,0.0034999999999999476
Balanceado_DistintaCov,QDA,200,400,0,,0.2825,0.0551135192126215,0.00599999999999995
Balanceado_DistintaCov,KNN-1,200,400,0,,0.36,0.03824264635194586,0.08349999999999996
Balanceado_DistintaCov,KNN-5,200,400,0,,0.3075,0.033166247903554026,0.030999999999999972
Balanceado_DistintaCov,KNN-21,200,400,0,,0.315,0.04568916720624268,0.03849999999999998
Balanceado_DistintaCov,GB,200,400,0,,0.28500000000000003,0.05667892024377316,0.008500000000000008
Balanceado_DistintaCov,Bayes,200,400,1,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,200,400,1,,0.25999999999999995,0.055565276927232156,-0.01650000000000007
Balanceado_DistintaCov,LDA,200,400,1,,0.265,0.04430011286667337,-0.01150000000000001
Balanceado_DistintaCov,QDA,200,400,1,,0.25999999999999995,0.032977264895682305,-0.01650000000000007
Balanceado_DistintaCov,KNN-1,200,400,1,,0.34,0.049623583103198,0.0635
Balanceado_DistintaCov,KNN-5,200,400,1,,0.28500000000000003,0.028939592256975538,0.008500000000000008
Balanceado_DistintaCov,KNN-21,200,400,1,,0.29000000000000004,0.040620192023179805,0.013500000000000012
Balanceado_DistintaCov,GB,200,400,1,,0.2725,0.03741657386773941,-0.0040000000000000036
Balanceado_DistintaCov,Bayes,200,400,2,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,200,400,2,,0.27999999999999997,0.02915475947422653,0.0034999999999999476
Balanceado_DistintaCov,LDA,200,400,2,,0.27,0.02806243040080457,-0.006500000000000006
Balanceado_DistintaCov,QDA,200,400,2,,0.27749999999999997,0.031024184114977156,0.0009999999999999454
Balanceado_DistintaCov,KNN-1,200,400,2,,0.345,0.07097534783289196,0.06849999999999995
Balanceado_DistintaCov,KNN-5,200,400,2,,0.2875,0.04808846015417835,0.010999999999999954
Balanceado_DistintaCov,KNN-21,200,400,2,,0.2899999999999999,0.03570714214271426,0.013499999999999901
Balanceado_DistintaCov,GB,200,400,2,,0.2425,0.03409545424246463,-0.03400000000000003
Balanceado_DistintaCov,Bayes,200,400,3,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,200,400,3,,0.25250000000000006,0.06773108592072032,-0.023999999999999966
Balanceado_DistintaCov,LDA,200,400,3,,0.2575,0.08314144574157943,-0.019000000000000017
Balanceado_DistintaCov,QDA,200,400,3,,0.2475,0.07305819598101228,-0.029000000000000026
Balanceado_DistintaCov,KNN-1,200,400,3,,0.2975,0.030000000000000002,0.020999999999999963
Balanceado_DistintaCov,KNN-5,200,400,3,,0.2675,0.05037360419902473,-0.009000000000000008
Balanceado_DistintaCov,KNN-21,200,400,3,,0.28500000000000003,0.0845576726264388,0.008500000000000008
Balanceado_DistintaCov,GB,200,400,3,,0.2575,0.08007808689023484,-0.019000000000000017
Balanceado_DistintaCov,Bayes,200,400,4,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,200,400,4,,0.27249999999999996,0.045000000000000005,-0.004000000000000059
Balanceado_DistintaCov,LDA,200,400,4,,0.27749999999999997,0.02150581316760657,0.0009999999999999454
Balanceado_DistintaCov,QDA,200,400,4,,0.26,0.024238399287081665,-0.016500000000000015
Balanceado_DistintaCov,KNN-1,200,400,4,,0.36750000000000005,0.031224989991992008,0.09100000000000003
Balanceado_DistintaCov,KNN-5,200,400,4,,0.34750000000000003,0.01837117307087385,0.07100000000000001
Balanceado_DistintaCov,KNN-21,200,400,4,,0.29999999999999993,0.03162277660168381,0.02349999999999991
Balanceado_DistintaCov,GB,200,400,4,,0.27749999999999997,0.020000000000000025,0.0009999999999999454
Balanceado_DistintaCov,Bayes,200,400,5,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,200,400,5,,0.31500000000000006,0.0561248608016091,0.038500000000000034
Balanceado_DistintaCov,LDA,200,400,5,,0.31499999999999995,0.055,0.03849999999999992
Balanceado_DistintaCov,QDA,200,400,5,,0.3125,0.05533985905294665,0.035999999999999976
Balanceado_DistintaCov,KNN-1,200,400,5,,0.3875,0.04541475531146238,0.11099999999999999
Balanceado_DistintaCov,KNN-5,200,400,5,,0.39499999999999996,0.04513867521316948,0.11849999999999994
Balanceado_DistintaCov,KNN-21,200,400,5,,0.325,0.03791437722025776,0.04849999999999999
Balanceado_DistintaCov,GB,200,400,5,,0.3375,0.053033008588991064,0.061
Balanceado_DistintaCov,Bayes,200,400,6,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,200,400,6,,0.255,0.04077376607575022,-0.02150000000000002
Balanceado_DistintaCov,LDA,200,400,6,,0.25,0.053033008588991064,-0.026500000000000024
Balanceado_DistintaCov,QDA,200,400,6,,0.2475,0.03657184709581949,-0.029000000000000026
Balanceado_DistintaCov,KNN-1,200,400,6,,0.3675,0.03221024681681281,0.09099999999999997
Balanceado_DistintaCov,KNN-5,200,400,6,,0.2825000000000001,0.04650268809434569,0.006000000000000061
Balanceado_DistintaCov,KNN-21,200,400,6,,0.26749999999999996,0.04513867521316946,-0.009000000000000064
Balanceado_DistintaCov,GB,200,400,6,,0.25250000000000006,0.03905124837953325,-0.023999999999999966
Balanceado_DistintaCov,Bayes,200,400,7,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,200,400,7,,0.26,0.031024184114977142,-0.016500000000000015
Balanceado_DistintaCov,LDA,200,400,7,,0.275,0.032596012026013234,-0.0015000000000000013
Balanceado_DistintaCov,QDA,200,400,7,,0.25749999999999995,0.039210967853395305,-0.019000000000000072
Balanceado_DistintaCov,KNN-1,200,400,7,,0.3175,0.04227883631321943,0.04099999999999998
Balanceado_DistintaCov,KNN-5,200,400,7,,0.2925,0.03840572873934303,0.01599999999999996
Balanceado_DistintaCov,KNN-21,200,400,7,,0.2575,0.04373213921133976,-0.019000000000000017
Balanceado_DistintaCov,GB,200,400,7,,0.26250000000000007,0.03162277660168381,-0.013999999999999957
Balanceado_DistintaCov,Bayes,200,400,8,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,200,400,8,,0.31,0.024238399287081637,0.033499999999999974
Balanceado_DistintaCov,LDA,200,400,8,,0.315,0.021505813167606556,0.03849999999999998
Balanceado_DistintaCov,QDA,200,400,8,,0.3075,0.023184046238739257,0.030999999999999972
Balanceado_DistintaCov,KNN-1,200,400,8,,0.36,0.04636809247747852,0.08349999999999996
Balanceado_DistintaCov,KNN-5,200,400,8,,0.3525,0.018371173070873856,0.07599999999999996
Balanceado_DistintaCov,KNN-21,200,400,8,,0.305,0.04847679857416329,0.02849999999999997
Balanceado_DistintaCov,GB,200,400,8,,0.31249999999999994,0.029580398915498077,0.03599999999999992
Balanceado_DistintaCov,Bayes,200,400,9,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,200,400,9,,0.2325,0.03316624790355399,-0.04400000000000001
Balanceado_DistintaCov,LDA,200,400,9,,0.2375,0.036228441865473596,-0.039000000000000035
Balanceado_DistintaCov,QDA,200,400,9,,0.2375,0.03446012188022554,-0.039000000000000035
Balanceado_DistintaCov,KNN-1,200,400,9,,0.3275,0.039051248379533283,0.05099999999999999
Balanceado_DistintaCov,KNN-5,200,400,9,,0.26749999999999996,0.016955824957813163,-0.009000000000000064
Balanceado_DistintaCov,KNN-21,200,400,9,,0.23499999999999996,0.021505813167606577,-0.041500000000000065
Balanceado_DistintaCov,GB,200,400,9,,0.22000000000000003,0.026925824035672532,-0.056499999999999995
Balanceado_DistintaCov,Bayes,200,400,10,0.2765,0.2765,0.0,0.0
Balanceado_DistintaCov,GNB,200,400,10,,0.29500000000000004,0.04911720676097124,0.018500000000000016
